"","SAMD_1","SAMP_1","SAMD_2","SAMP_2","SAMD_3","SAMP_3","SAMD_4","SAMP_4"
"A1CF",-2.12247182918253,0.0344418077877252,-1.31934510837313,0.188787617301262,-0.5277077893566,0.600665516125553,4.01965139741332,0.000199546974436415
"AAAS",-4.56838053987192,9.70769064825801e-06,3.09599872339142,0.00306331571567253,-0.398568035912473,0.692284543199223,1.93974585901881,0.0582310430374285
"AACS",-1.67150454481781,0.0953629597670154,1.13386130034179,0.25881242584403,-0.318011028396494,0.752274835508575,0.937955575973957,0.355038291446446
"AADAC",-0.174972829748459,0.861051666486895,-4.43685294780284,7.01110991263078e-05,2.96489076074548,0.00384640276129867,0.389083986177193,0.700385071729048
"AAK1",0.927706148040599,0.354547513752562,-4.10935209052968,0.00016934527019739,2.28704254619245,0.0245464351202675,0.0982654713824973,0.922726782439866
"AAMDC",0.795999565689674,0.427134073994175,-1.53055610405474,0.128403624204509,1.44267611499966,0.152992125984252,-1.27572035908774,0.209224463380434
"AAMP",-5.23071861860487,1.07863229425089e-06,1.98404592364489,0.0504616546219394,1.12541180797933,0.26472980261029,2.08922399944116,0.0418994714701758
"AARS",-1.86731782436581,0.062682558515802,1.50367917166774,0.135215187142703,0.564937954268264,0.575001617948441,-0.0265213055449945,0.979037859993528
"AASDHPPT",-2.4567423803133,0.0144353359939597,3.42782833914085,0.00123934850609427,-1.17514351910784,0.244167835184985,0.445324777987026,0.659856541904865
"AASS",2.03058250993585,0.042987811455075,3.74343282705117,0.000499406752238162,-3.8215345383986,0.000251321324560457,-3.19883600945267,0.00243123719124151
"AATF",-3.90809266382905,0.000148851256606623,5.27500231439668,5.39316147125445e-06,-0.763082434452095,0.448725056628195,-1.29944609027476,0.200812210117571
"AATK",-1.39502180720802,0.163946715564664,-0.159987989845421,0.873459173767663,-1.94090947837753,0.0554071836910797,3.16674141198121,0.00263725595944343
"ABAT",-1.80367435590184,0.0721658936468558,4.2019471507946,0.00013375040448711,-0.42778602767862,0.670886635745874,-1.58325990113875,0.120170423902492
"ABCA1",8.11113796894458,0,-6.64611706587747,0,3.17796168468199,0.00201057059648366,-4.61513941535235,3.55948657102794e-05
"ABCA12",-0.0316437786422647,0.974523783842088,-0.435747860818219,0.66405997195556,1.10716370925268,0.272454967101715,-1.15108412864767,0.257014345809514
"ABCA2",-1.67141112223916,0.0953899255743717,3.0379440240409,0.00359400280444397,-1.98129569920307,0.050593247761838,1.00749613651952,0.320883399848992
"ABCA3",-4.18276723792382,6.47179376550534e-05,2.12577125096583,0.0368730449789667,0.396237428807359,0.693953187358429,2.29159902675047,0.0261482040772301
"ABCA4",-2.1222778464503,0.0344676949627872,1.13651654823985,0.257712220903894,-1.25223181977154,0.21460791716104,2.27228771889006,0.0273584295113796
"ABCA5",1.76734387615818,0.0779473627440406,-1.09993954471454,0.273194908855571,0.0222532118498437,0.982545572214432,-0.446243822378656,0.6591931830439
"ABCA6",5.18983872513776,1.07863229425089e-06,-1.91784140591035,0.0583701866033869,0.504528769233348,0.616668104843059,-7.41833632934477,0
"ABCA8",6.21798796096075,0,-1.64508073968259,0.102875633696473,-0.327155091470203,0.745330600798188,-6.10783949290065,1.07863229425089e-06
"ABCB1",1.58943671158088,0.112736490130515,-3.52731780604727,0.000948117786646532,1.75137397432128,0.083280120806817,-0.418897672495416,0.678868514723331
"ABCB4",4.2275120306716,5.28529824182936e-05,-0.633915030043248,0.526701542444181,-1.46105444669489,0.147844892676087,-2.95135453192278,0.00482364361988998
"ABCB7",-2.24870181366038,0.0251051666486895,-1.42248502470737,0.15698306547298,1.23356353461608,0.221541365548485,2.37010013999361,0.0216632509977349
"ABCB9",-3.71180214753101,0.000282601661093733,0.0395868576373639,0.968351849854385,1.22397173888306,0.225147233308165,2.57467025774292,0.0128400388307626
"ABCC1",3.64264308532811,0.000344083701866034,3.25192844214021,0.00202351418401467,-2.84611729976896,0.0054535648797325,-3.89447174670365,0.0003030956746845
"ABCC10",3.55315862515082,0.000475676841764642,0.189222788100658,0.850551181102362,-0.644996003831535,0.522041850933017,-3.10805623580083,0.00313126955021033
"ABCC2",-2.37159866841125,0.018220256714486,-0.407888646044647,0.684270305252939,-1.19905727798009,0.23470175817064,3.4552827590102,0.00117139467155647
"ABCC3",5.04758211629816,1.07863229425089e-06,-5.3408673453072,5.39316147125445e-06,-0.509234239180287,0.613416028475893,-0.89733765267236,0.376350986948549
"ABCC4",-1.34696884179932,0.179052960845648,-3.931771995066,0.000289073454859238,1.29861569488314,0.198188976377953,3.0630089595459,0.0035184985438464
"ABCC5",1.95156645415215,0.0516848236436199,3.01652692880755,0.0038194369539424,-4.02529653703063,0.000122964081544601,-1.07953683475759,0.287478157696041
"ABCC6",0.994556753752118,0.320676302448495,1.6261492039218,0.106693992018121,-1.93032962282946,0.0567360586775968,-1.52198628616076,0.134843059001186
"ABCC8",-2.1554597323473,0.0317527774781577,0.0664767736256163,0.947042390249164,-2.0070508993392,0.0477877251644914,2.67779095547988,0.00992881026857944
